crop,N,P,K,temperature,humidity,ph,rainfall,yield
Mungbean,22.07,55.1,20.4,24.01,60.48,5.01,64.16,0.99
Blackgram,21.48,39.34,22.11,26.03,51.9,7.27,52.12,1.2
Banana,213.52,113.08,302.59,27.56,100.0,4.24,86.9,60.46
Mungbean,21.34,48.57,25.66,32.51,94.87,6.78,62.36,1.15
Cotton,82.08,47.06,39.37,27.43,83.76,7.3,218.03,2.21
Coffee,148.43,82.37,69.39,23.19,43.44,6.51,137.54,1.59
Orange,119.54,79.16,77.6,18.37,81.89,6.75,114.19,20.69
Chickpea,12.61,58.69,22.81,13.16,16.32,7.27,70.22,1.9
Papaya,152.1,89.82,157.49,31.71,73.01,5.87,122.27,60.94
Pomegranate,138.12,75.52,70.24,23.58,100.0,6.15,98.74,20.88
Mungbean,17.08,38.87,24.83,28.38,73.02,5.51,37.38,0.97
Pomegranate,154.92,75.25,64.85,16.19,72.81,5.62,94.04,18.7
Apple,158.82,44.72,51.61,18.59,74.7,5.59,110.98,26.38
Mungbean,15.3,38.72,14.48,25.55,82.19,6.51,51.18,1.03
Blackgram,16.33,48.74,19.25,25.42,64.85,6.92,62.04,1.62
Jute,52.61,51.09,21.6,16.31,71.52,7.32,155.63,2.92
Grapes,138.67,58.98,88.06,21.31,100.0,6.9,69.38,21.86
Apple,129.61,43.1,58.54,13.33,100.0,5.29,101.35,26.28
Jute,78.94,35.76,28.61,28.63,94.49,7.3,221.58,3.0
Orange,150.23,70.84,94.92,26.93,100.0,7.71,98.15,20.32
Coconut,112.68,60.78,175.75,28.35,100.0,5.28,243.16,14.8
Orange,147.86,71.89,80.9,22.12,76.56,7.59,147.55,19.09
Lentil,18.35,41.65,15.77,25.57,64.54,7.63,52.31,1.06
Cotton,100.54,56.9,51.69,25.04,90.04,7.41,122.35,2.81
Banana,170.46,129.87,191.04,26.31,61.13,7.61,139.49,42.94
Grapes,110.86,67.98,174.29,26.8,70.47,5.72,84.37,22.83
Papaya,147.73,69.61,167.04,29.13,54.96,6.01,145.97,50.57
Pigeonpeas,21.82,46.24,11.66,31.76,67.4,6.54,162.92,1.34
Mango,137.74,129.56,163.93,31.8,50.96,6.32,98.86,12.07
Banana,143.12,72.06,406.7,29.12,100.0,4.86,116.73,51.28
Banana,160.73,88.51,290.08,22.22,70.2,5.64,148.24,42.78
Watermelon,87.44,47.58,37.44,24.71,68.31,6.73,46.67,31.34
Muskmelon,97.28,38.22,49.34,24.61,76.08,5.62,32.13,23.83
Mango,125.8,102.66,169.79,33.52,23.51,5.5,118.25,9.06
Kidneybeans,18.26,55.41,23.46,21.87,17.69,5.82,72.88,1.6
Papaya,177.05,87.5,157.11,27.25,81.06,8.25,145.22,63.63
Orange,87.9,37.78,102.73,25.68,92.27,7.14,110.77,13.79
Mothbeans,14.57,41.5,18.2,29.65,49.66,5.91,49.61,0.8
Grapes,123.7,47.48,140.29,21.14,64.8,5.66,57.46,24.61
Coffee,93.17,113.71,103.35,31.68,53.57,7.18,218.47,1.35
Rice,93.92,40.91,43.53,23.25,76.27,6.44,249.34,4.13
Papaya,53.41,92.6,148.61,31.45,100.0,6.52,92.74,27.42
Mungbean,24.2,49.59,22.74,22.01,71.4,7.1,39.84,1.09
Rice,81.25,47.88,38.74,20.6,92.48,6.06,179.39,3.35
Orange,88.4,42.12,79.59,25.09,92.07,7.64,153.3,20.27
Coconut,114.68,55.7,133.45,24.52,100.0,5.71,272.22,12.96
Lentil,17.68,42.91,27.24,23.05,58.75,6.4,41.73,1.31
Coffee,98.6,82.88,52.09,33.83,68.57,7.48,222.04,1.55
Banana,147.95,100.95,386.09,31.47,76.89,6.04,96.18,39.16
Apple,102.27,60.19,67.98,25.28,96.46,7.03,78.1,34.35
Jute,98.96,44.0,36.32,21.59,90.99,6.09,152.94,2.29
Grapes,122.27,53.19,108.5,27.89,100.0,6.99,116.05,18.72
Chickpea,24.52,53.86,26.37,19.27,15.33,7.89,79.22,2.51
Lentil,26.99,49.87,14.31,22.42,78.83,6.71,48.08,1.24
Lentil,16.17,49.67,16.23,27.26,59.37,7.85,49.43,1.34
Lentil,14.63,35.91,16.69,30.22,45.32,6.28,48.98,1.35
Rice,84.38,40.35,47.76,18.5,86.02,5.37,217.31,5.0
Coffee,109.15,49.36,116.1,27.42,72.56,5.93,194.66,1.1
Mango,161.28,115.29,202.86,30.79,40.79,5.3,81.76,11.71
Coffee,129.86,83.28,69.34,25.66,52.12,6.12,117.34,1.44
Mango,167.53,106.83,142.22,30.17,62.73,5.16,81.63,10.28
Rice,100.08,37.78,44.19,27.37,95.54,5.04,251.69,4.02
Pomegranate,191.94,63.99,66.33,23.25,81.13,6.62,94.1,18.32
Jute,57.08,39.77,31.78,16.31,89.5,7.12,214.12,2.63
Apple,123.56,65.46,59.49,24.63,98.98,5.91,131.69,33.59
Mungbean,27.17,52.15,22.84,30.07,100.0,6.16,41.54,1.21
Blackgram,14.97,43.59,19.71,32.38,45.68,7.55,71.55,1.37
Jute,71.08,30.69,43.84,20.27,73.9,6.59,172.62,3.05
Coffee,129.55,74.74,79.14,22.91,81.3,7.04,219.6,1.13
Coconut,128.05,44.65,114.83,19.09,80.94,5.28,185.72,15.16
Coffee,146.06,65.06,89.33,20.95,47.16,7.88,132.41,0.9
Jute,64.79,36.46,35.43,22.75,61.25,6.85,188.64,3.19
Banana,240.98,87.87,328.13,30.26,93.24,5.75,129.34,59.86
Banana,192.56,98.43,306.78,20.13,56.91,6.73,116.65,33.96
Grapes,127.02,56.81,117.07,23.37,100.0,6.45,58.59,24.83
Papaya,133.45,92.87,194.91,27.56,73.42,8.18,160.12,60.58
Mothbeans,19.48,33.81,19.53,28.83,52.98,6.4,55.26,0.93
Pomegranate,167.98,65.52,74.37,23.27,64.99,6.42,136.6,19.65
Cotton,94.07,54.35,59.05,20.17,62.46,6.54,145.89,2.79
Chickpea,16.92,33.72,13.79,23.51,39.53,7.92,70.31,1.84
Chickpea,30.25,69.43,20.21,20.78,19.5,7.85,80.25,2.31
Banana,256.49,76.85,303.7,30.39,67.79,6.78,122.89,42.57
Muskmelon,76.01,54.37,47.0,39.19,100.0,5.79,28.07,24.41
Cotton,98.6,66.49,42.61,21.46,68.58,8.28,248.81,2.44
Pigeonpeas,23.72,65.1,19.46,26.34,25.31,5.52,181.69,1.63
Coffee,86.23,85.82,93.8,32.44,45.79,6.93,127.84,0.87
Mothbeans,22.92,23.13,18.46,39.18,61.22,6.73,72.24,0.71
Coconut,120.32,38.6,171.44,21.9,89.65,6.5,135.73,9.48
Mothbeans,17.95,47.58,22.81,25.15,60.33,7.4,62.79,1.01
Papaya,205.05,109.38,162.65,34.15,100.0,5.97,153.03,59.98
Grapes,102.56,63.59,89.96,16.51,96.83,5.33,63.32,27.49
Banana,107.59,95.24,199.65,27.43,72.17,5.27,145.4,38.27
Blackgram,14.7,35.09,20.87,28.17,82.56,7.03,70.51,1.15
Mango,169.72,75.89,108.7,33.76,35.62,5.99,116.27,11.97
Pomegranate,161.51,76.38,49.85,24.44,61.54,6.83,115.56,19.46
Blackgram,15.04,36.42,19.32,25.59,54.52,7.29,54.73,1.15
Lentil,15.71,28.85,15.54,24.46,57.31,6.83,52.23,1.18
Banana,222.97,95.89,261.41,33.15,84.9,4.76,110.56,46.74
Jute,120.94,47.82,36.83,19.38,84.7,7.26,219.04,3.47
Mungbean,25.53,51.08,30.48,28.45,86.55,4.68,47.43,1.07
Lentil,26.87,38.6,15.33,22.66,83.46,6.46,44.72,1.15
Grapes,127.75,71.32,139.44,26.02,86.2,5.1,39.72,22.67
Rice,97.81,33.65,31.3,21.4,66.81,6.88,108.82,3.16
Chickpea,16.46,83.4,21.41,21.7,10.0,7.93,65.99,2.15
Coconut,71.03,37.63,119.83,26.95,82.17,5.94,150.24,10.99
Mungbean,23.44,29.09,16.19,25.53,95.13,5.85,51.05,1.25
Chickpea,15.69,56.96,16.62,18.46,34.65,7.78,101.53,2.04
Banana,234.52,124.64,332.07,27.02,61.45,5.38,91.11,52.2
Grapes,130.82,59.13,104.53,23.53,74.19,5.92,56.96,28.59
Jute,84.02,32.31,57.2,24.73,67.86,7.56,122.83,2.7
Grapes,108.84,38.51,130.39,17.33,83.06,5.31,46.83,27.65
Mango,181.66,71.66,180.71,35.33,48.69,6.0,96.85,13.46
Orange,132.45,64.61,69.5,16.74,96.67,7.37,129.92,15.17
Papaya,151.82,96.07,117.83,30.7,100.0,5.44,193.2,56.14
Coconut,114.2,66.8,206.29,25.2,85.45,7.01,230.19,14.64
Mango,139.64,95.22,219.18,30.03,50.37,5.19,125.49,10.49
Apple,111.82,59.84,66.62,29.52,92.91,5.29,103.54,36.01
Jute,68.98,45.92,48.53,27.03,85.92,6.34,223.99,3.12
Rice,79.32,39.14,27.67,26.52,62.84,6.92,209.7,4.44
Grapes,153.41,59.12,153.72,13.43,73.72,7.48,73.66,21.83
Pomegranate,136.34,69.46,78.64,25.6,82.37,8.31,165.3,18.72
Papaya,152.72,85.0,143.17,23.26,86.47,6.66,113.78,55.78
Lentil,14.95,31.58,18.21,26.72,78.73,7.8,42.16,1.52
Kidneybeans,15.06,52.14,22.67,28.01,24.68,6.13,87.33,1.17
Jute,104.75,49.34,33.56,32.7,62.57,6.26,213.18,3.49
Maize,99.03,46.38,36.08,22.01,56.65,5.32,96.85,5.56
Orange,92.55,58.29,85.25,27.91,100.0,6.06,121.0,14.44
Rice,49.14,43.33,27.96,16.63,69.69,6.94,187.85,2.72
Chickpea,20.04,46.66,16.38,23.08,17.28,7.65,87.15,1.74
Kidneybeans,21.25,31.79,22.51,21.63,11.78,4.87,99.14,0.97
Muskmelon,81.75,57.15,49.78,25.06,99.21,5.49,16.58,24.78
Mothbeans,25.44,44.06,22.84,24.62,57.16,7.92,66.67,0.87
Pomegranate,188.18,104.9,46.45,23.35,90.25,6.22,90.12,15.24
Papaya,130.43,79.4,174.85,26.78,75.36,5.56,142.02,57.99
Watermelon,90.1,55.05,68.54,19.32,98.37,7.57,53.56,33.6
Mango,172.44,68.13,140.14,29.22,52.3,6.71,129.05,8.89
Coconut,99.84,49.83,154.92,23.32,100.0,5.94,167.71,14.82
Lentil,22.02,29.57,14.64,21.27,65.09,8.09,36.56,1.49
Cotton,62.74,56.95,53.66,19.12,100.0,7.76,135.57,1.98
Muskmelon,86.96,51.57,49.65,28.06,77.1,5.23,25.1,31.05
Orange,126.4,32.9,77.28,18.79,77.89,7.41,83.17,19.78
Grapes,142.57,60.5,133.06,19.64,75.54,5.71,80.37,21.35
Muskmelon,83.85,68.8,54.73,26.12,59.33,6.58,30.42,16.42
Pomegranate,133.59,98.28,67.0,25.81,72.25,6.84,96.26,16.43
Jute,81.95,44.41,38.09,24.59,80.28,5.59,124.95,2.71
Pomegranate,152.71,64.91,103.21,21.51,91.49,4.33,114.51,17.92
Muskmelon,68.24,51.1,43.32,25.89,100.0,6.6,29.06,20.42
Apple,148.21,77.14,75.98,21.39,81.09,6.31,58.89,31.58
Jute,75.35,42.98,37.52,27.53,82.85,6.09,157.36,3.62
Coffee,128.85,91.92,103.99,25.79,69.0,7.7,112.77,1.36
Orange,117.95,42.76,71.25,28.87,100.0,7.67,127.57,20.67
Pomegranate,138.37,97.95,81.25,22.89,78.62,5.36,103.81,20.83
Pigeonpeas,19.43,68.3,27.1,22.66,67.14,5.78,128.35,1.79
Papaya,159.31,64.85,130.67,33.19,94.13,5.6,200.01,49.09
Coconut,97.94,51.96,135.23,26.06,98.79,5.92,173.08,11.43
Coconut,71.0,50.12,141.92,19.96,74.28,6.85,174.37,10.17
Mango,111.49,83.23,117.81,37.4,66.49,6.44,90.43,9.19
Kidneybeans,15.84,62.26,23.27,19.03,10.0,5.19,97.56,1.53
Jute,103.47,37.85,38.78,15.18,90.73,7.76,134.76,2.67
Blackgram,18.29,54.34,25.24,31.12,91.59,7.19,78.03,1.33
Mothbeans,17.02,47.47,11.4,26.63,45.87,5.18,49.81,0.91
Rice,79.48,25.0,20.65,20.54,85.2,7.25,222.04,3.68
Apple,101.38,71.21,57.12,20.94,88.78,5.85,82.68,30.16
Jute,81.39,43.7,42.0,18.45,84.96,6.29,145.09,2.54
Muskmelon,47.18,42.28,52.51,23.36,75.61,5.22,24.72,27.09
Mango,175.56,109.22,175.04,29.33,40.56,4.74,84.66,15.41
Jute,89.41,38.04,39.65,23.69,84.89,6.85,211.05,3.69
Kidneybeans,12.77,68.76,24.76,17.46,10.0,6.89,125.28,1.53
Mothbeans,16.62,51.7,22.48,31.98,60.92,6.72,62.04,0.74
Blackgram,13.51,47.49,23.62,30.1,74.08,5.38,57.65,1.3
Kidneybeans,18.12,71.82,21.18,20.03,10.0,4.49,138.93,1.13
Muskmelon,80.47,51.2,59.88,33.04,87.41,7.29,22.48,27.97
Blackgram,18.6,31.87,17.04,32.97,73.84,7.94,80.97,1.34
Mothbeans,22.46,33.78,17.62,21.18,69.06,6.6,44.41,1.0
Mango,204.62,43.74,119.19,33.72,17.79,5.03,99.85,11.04
Chickpea,24.14,59.94,14.6,12.4,21.12,7.61,78.38,2.65
Blackgram,15.66,26.88,19.48,23.78,62.27,6.81,62.92,1.25
Watermelon,75.76,43.83,54.65,27.64,100.0,7.01,57.6,30.32
Coffee,156.54,68.64,82.63,20.27,78.11,5.76,229.24,0.57
Lentil,17.71,27.78,25.06,26.08,90.07,6.17,54.6,1.32
Cotton,110.49,38.81,46.91,17.22,100.0,6.4,143.76,2.39
Lentil,23.37,52.42,24.25,30.78,66.58,6.38,32.19,1.29
Orange,100.41,56.62,97.92,28.1,100.0,8.59,113.49,19.99
Chickpea,28.93,53.55,14.73,24.27,44.43,6.69,68.9,2.04
Apple,122.46,52.17,41.64,18.69,91.41,6.18,80.41,25.2
Chickpea,21.65,56.94,22.23,14.29,18.41,6.83,101.23,2.74
Coffee,74.88,71.42,68.74,25.76,52.75,6.26,208.41,1.64
Mango,158.64,119.03,182.83,28.27,43.25,5.84,102.31,13.39
Watermelon,91.79,65.32,63.49,26.58,80.59,5.88,56.37,41.4
Mungbean,21.74,38.5,13.0,31.35,89.74,5.58,36.84,1.26
Mango,167.06,97.65,174.2,27.61,49.98,4.35,48.04,11.09
Apple,109.91,75.77,53.96,19.46,83.23,4.91,66.29,29.13
Blackgram,18.06,48.7,15.57,22.46,66.79,6.2,90.65,1.22
Muskmelon,82.26,42.61,43.94,28.72,96.14,5.93,21.53,26.36
Jute,112.26,16.99,41.65,32.23,100.0,5.61,246.01,2.45
Mothbeans,15.72,43.36,18.93,24.89,56.56,7.59,50.76,0.91
Muskmelon,78.96,42.82,54.75,33.2,100.0,6.07,18.46,21.48
Pomegranate,158.47,62.83,74.37,18.9,100.0,6.74,68.24,17.97
Mothbeans,15.61,44.08,15.78,23.77,48.14,7.05,38.78,1.14
Lentil,17.29,57.72,15.4,24.62,69.64,7.83,31.19,1.2
Watermelon,84.33,23.98,31.33,24.78,77.03,6.69,53.51,29.9
Orange,144.11,43.57,76.87,22.11,93.35,6.51,105.35,19.86
Rice,59.55,47.07,51.8,28.04,100.0,6.33,227.85,3.38
Pigeonpeas,20.35,59.1,21.77,27.02,47.39,6.66,242.9,1.65
Pigeonpeas,27.02,63.69,15.04,20.76,48.97,5.89,140.26,1.44
Mungbean,30.65,43.14,21.68,21.84,100.0,6.74,43.82,1.45
Jute,88.97,39.5,45.63,19.86,68.31,6.76,164.71,3.21
Orange,130.96,55.09,90.82,23.79,66.91,6.43,109.0,18.05
Maize,89.38,40.36,57.79,24.85,64.03,6.37,62.94,5.1
Watermelon,72.45,56.11,32.67,14.98,96.09,6.9,59.25,28.73
Banana,276.77,119.02,360.81,30.42,94.71,6.2,108.57,46.43
Apple,94.95,63.09,63.05,20.01,81.49,5.55,109.36,43.9
Rice,76.32,42.91,32.96,17.97,74.47,6.73,155.8,4.76
Kidneybeans,20.69,51.66,19.34,19.9,22.05,6.64,99.91,1.34
Coffee,126.89,90.3,92.13,30.35,75.35,8.76,185.51,1.67
Maize,112.42,44.66,44.31,21.23,54.8,6.1,43.75,6.2
Grapes,110.87,72.13,152.32,24.95,76.58,5.97,87.95,20.52
Coconut,120.73,60.02,199.46,22.16,88.67,6.36,166.6,11.47
Maize,92.25,44.44,28.56,19.84,79.69,6.36,85.72,6.12
Papaya,118.61,110.39,187.21,35.06,80.5,6.11,153.92,48.06
Rice,108.52,39.21,32.34,24.12,63.66,7.11,44.77,3.63
Mango,127.89,86.89,119.23,31.0,43.73,5.18,60.37,8.73
Chickpea,13.23,42.88,15.96,18.58,19.42,7.32,45.9,2.11
Coconut,101.89,49.32,105.03,27.91,100.0,6.55,222.03,11.43
Papaya,182.57,124.31,127.87,31.79,100.0,6.75,102.04,54.31
Kidneybeans,23.04,73.89,22.48,15.01,39.98,5.8,46.09,1.12
Kidneybeans,24.81,64.02,15.5,17.09,10.0,5.88,121.64,1.35
Watermelon,74.62,41.93,42.05,23.56,90.13,6.85,38.59,33.0
Cotton,117.92,43.82,56.72,23.5,71.65,6.92,107.53,2.68
Watermelon,73.35,43.8,65.86,29.85,62.59,5.81,63.81,18.68
Grapes,108.1,48.97,93.74,28.74,70.06,5.72,76.8,23.96
Muskmelon,69.88,44.32,62.3,20.45,100.0,6.66,11.14,28.6
Papaya,174.11,118.08,224.45,21.25,100.0,7.68,218.89,60.49
Coconut,56.86,45.63,79.82,27.05,100.0,5.91,216.99,11.23
Orange,145.36,53.07,68.18,22.53,100.0,7.27,144.01,18.31
Lentil,22.66,40.75,23.21,22.82,47.5,6.4,59.31,1.55
Banana,184.73,100.5,465.89,21.45,69.85,4.94,100.66,43.06
Lentil,17.63,28.76,16.82,28.34,77.26,5.14,66.92,0.94
Coffee,121.04,77.74,57.56,24.16,51.25,6.21,112.51,1.09
Coffee,144.91,83.25,86.62,17.63,79.13,6.68,85.89,1.76
Blackgram,21.5,33.43,22.03,31.96,55.21,6.3,75.11,1.02
Mango,159.22,101.19,93.66,21.63,83.69,5.87,114.79,12.64
Blackgram,11.48,39.8,21.1,25.93,75.48,7.81,89.21,1.02
Jute,103.75,53.54,34.12,30.59,95.18,6.41,181.54,3.5
Muskmelon,70.26,63.67,48.03,27.34,71.49,6.23,15.33,23.42
Watermelon,55.22,59.84,46.3,22.48,80.04,5.93,52.4,29.92
Lentil,20.11,43.14,12.54,33.35,72.45,7.38,42.63,0.95
Pigeonpeas,17.78,83.8,20.5,27.96,46.78,6.22,181.77,1.8
Maize,76.61,64.05,39.35,28.53,62.31,5.41,91.68,5.04
Cotton,131.59,38.48,36.58,18.75,91.24,6.56,146.15,2.35
Coconut,100.27,60.95,95.82,17.93,100.0,4.59,176.71,11.17
Coffee,126.48,59.75,69.62,20.73,51.97,7.02,61.87,1.33
Banana,181.08,99.25,379.48,23.94,72.54,5.46,84.64,44.73
Banana,162.5,144.58,373.89,31.97,52.93,5.38,56.38,56.11
Coffee,129.18,69.5,76.86,31.15,65.13,7.08,211.38,1.44
Mango,143.81,65.21,128.36,26.71,53.54,5.16,133.69,12.82
Mungbean,21.21,36.88,21.56,33.9,77.27,5.96,44.54,0.74
Muskmelon,95.12,41.17,37.87,30.88,97.81,5.67,27.93,24.77
Mungbean,19.63,46.57,16.63,27.82,88.41,7.11,50.53,0.98
Mothbeans,23.3,36.42,22.79,19.95,88.96,7.26,69.53,0.95
Mango,109.1,74.23,86.51,27.55,56.79,4.96,91.56,11.18
Cotton,78.59,36.24,53.68,18.33,51.37,5.26,191.08,1.62
Papaya,147.12,117.97,136.51,37.73,79.91,7.3,57.02,58.93
Pigeonpeas,26.32,80.6,19.57,28.14,36.61,6.28,199.56,1.12
Pigeonpeas,26.45,53.73,17.99,23.31,33.52,4.88,251.24,1.7
Mothbeans,17.04,49.77,18.55,20.95,32.44,6.22,70.19,0.94
Pigeonpeas,17.64,40.84,23.11,31.06,55.78,6.1,148.61,2.03
Coffee,114.88,78.64,65.37,21.32,57.87,6.1,157.2,1.4
Blackgram,16.31,32.35,18.28,31.13,68.9,6.59,69.33,1.43
Cotton,175.41,56.11,56.92,21.72,89.12,7.3,156.41,3.03
Watermelon,77.49,43.8,59.05,21.75,63.85,6.79,35.37,33.05
Blackgram,18.64,43.12,11.51,27.33,100.0,7.41,70.84,1.04
Muskmelon,105.71,52.31,45.96,30.38,71.58,5.35,19.15,24.58
Maize,77.51,64.35,42.47,23.21,57.58,6.32,95.21,4.47
Maize,87.31,47.13,43.79,22.14,75.71,6.24,96.12,4.69
Watermelon,119.12,54.8,59.44,16.53,55.49,7.55,56.06,33.46
Rice,72.66,43.66,43.11,29.92,56.43,5.37,282.83,4.17
Jute,103.91,35.26,28.37,26.42,69.87,7.24,259.38,1.89
Grapes,98.18,58.88,97.43,20.85,91.85,6.61,65.55,24.17
Maize,118.76,45.0,50.82,18.83,66.54,5.74,60.32,4.09
Orange,101.03,76.95,83.88,16.45,91.23,6.97,106.0,16.27
Pomegranate,156.48,59.33,59.55,17.02,94.27,6.72,125.3,19.52
Chickpea,23.99,53.71,21.4,5.0,20.87,7.59,71.31,2.34
Chickpea,20.55,64.11,19.93,20.97,10.0,7.3,87.31,2.76
Rice,42.73,65.92,48.38,31.87,94.53,6.32,268.56,3.2
Grapes,117.12,40.68,99.45,26.92,99.74,6.07,66.61,21.44
Pomegranate,149.45,81.96,47.58,18.48,73.42,5.6,123.02,18.55
Mango,216.93,96.37,174.53,37.58,27.19,5.87,90.04,12.12
Papaya,168.45,116.39,169.18,28.05,81.43,6.48,141.51,65.04
Muskmelon,88.38,51.65,48.79,30.05,94.23,7.49,34.99,25.48
Banana,237.66,128.47,296.72,25.19,74.44,5.56,112.02,42.61
Maize,105.76,31.31,40.92,20.42,63.77,7.58,81.84,3.62
Lentil,19.26,36.98,20.46,24.76,68.39,6.23,23.05,1.28
Mungbean,17.75,29.81,26.16,28.42,95.06,6.84,54.46,1.06
Muskmelon,80.59,57.31,55.04,27.32,100.0,6.28,22.79,25.08
Cotton,123.27,75.11,47.07,24.31,68.53,6.73,131.33,2.41
Mothbeans,19.09,47.02,27.91,31.3,48.25,7.49,39.56,1.16
Cotton,98.17,35.01,59.51,27.76,79.17,5.77,274.42,2.52
Apple,133.77,69.64,66.69,25.65,100.0,7.37,125.05,30.25
Jute,65.28,40.8,33.86,27.72,58.54,7.03,118.01,1.95
Maize,126.4,29.2,37.26,23.25,54.09,6.14,94.87,4.34
Banana,164.3,93.24,338.11,30.8,55.69,6.26,117.47,47.01
Muskmelon,106.66,52.59,62.85,23.98,73.06,6.87,32.77,31.23
Kidneybeans,17.64,53.26,19.38,25.75,24.86,4.27,158.71,1.23
Jute,81.18,30.1,41.17,20.67,61.29,5.59,150.99,2.68
Jute,63.79,37.08,36.38,26.05,72.61,5.84,164.58,2.72
Pomegranate,135.17,68.98,71.7,17.54,100.0,5.68,120.43,14.0
Coffee,117.01,64.4,59.89,23.09,65.61,6.54,203.68,1.36
Jute,75.96,43.61,37.81,22.98,62.98,5.87,168.0,2.54
Coffee,120.84,80.14,92.21,31.01,35.95,6.12,161.52,1.26
Mungbean,16.14,30.89,19.74,30.09,95.81,6.98,63.19,0.94
Banana,190.77,59.31,233.62,23.22,77.31,6.72,69.6,41.79
Pigeonpeas,18.28,60.66,18.72,24.51,41.43,6.1,167.61,1.83
Papaya,181.56,59.65,99.3,31.95,82.68,6.59,165.71,47.57
Mungbean,20.13,43.65,16.01,32.97,69.68,7.18,70.01,1.29
Mango,162.75,117.51,155.78,35.03,35.31,5.09,93.58,12.44
Mungbean,18.47,36.36,20.64,27.33,63.67,6.24,49.1,1.05
Muskmelon,69.28,60.96,50.63,20.83,97.36,5.33,28.76,18.31
Apple,86.21,64.1,59.32,27.95,90.0,5.65,69.37,28.85
Mothbeans,23.37,53.62,20.85,27.32,13.44,7.41,56.98,0.86
Orange,101.6,64.67,65.66,25.3,80.73,7.79,132.01,18.03
Blackgram,10.95,26.94,17.12,29.87,74.83,7.0,80.94,1.19
Papaya,132.83,112.98,85.08,34.02,80.69,6.9,112.16,61.77
Orange,135.56,83.28,103.86,20.88,100.0,7.29,80.34,17.78
Watermelon,59.88,57.77,47.21,25.31,94.4,7.25,60.39,36.08
Apple,160.23,72.25,61.6,26.7,90.69,4.5,106.45,28.32
Chickpea,24.52,37.27,20.1,26.47,50.73,7.05,86.09,2.0
Pomegranate,115.24,60.31,48.07,21.12,100.0,6.32,72.16,16.33
Rice,65.19,35.36,43.94,19.68,61.11,5.16,193.4,3.58
Pomegranate,168.7,94.85,72.6,20.56,88.78,7.06,126.94,18.87
Chickpea,18.97,62.89,20.46,14.55,17.93,8.16,83.41,2.53
Cotton,99.51,42.39,69.38,27.68,100.0,7.95,167.04,2.81
Pomegranate,186.88,68.21,76.93,26.51,100.0,6.28,149.74,14.99
Coffee,83.71,92.54,63.49,23.81,65.19,6.34,166.32,0.85
Lentil,20.47,30.14,26.71,27.79,49.48,6.98,45.52,1.47
Maize,83.78,28.99,40.46,15.98,55.39,6.75,95.44,5.45
Coffee,147.85,99.07,64.15,34.39,46.79,8.06,172.88,1.1
Pomegranate,141.23,71.77,66.44,25.11,100.0,5.83,111.78,17.74
Coffee,126.65,109.38,63.86,24.35,73.9,6.02,212.95,1.15
Jute,76.98,43.13,53.07,18.04,100.0,6.64,226.62,3.64
Grapes,124.64,62.33,137.15,20.69,100.0,5.5,88.03,19.29
Muskmelon,83.36,54.48,68.45,30.48,100.0,6.74,20.61,31.52
Watermelon,61.15,58.44,41.97,30.69,84.23,6.15,77.09,25.84
Apple,98.21,57.26,73.27,27.13,66.83,5.99,189.84,34.93
Muskmelon,87.72,60.36,55.19,32.43,100.0,4.55,21.51,27.82
Mango,160.63,93.65,146.17,29.33,69.69,4.84,83.0,11.13
Grapes,98.64,47.47,87.26,21.81,100.0,5.64,76.8,18.63
Kidneybeans,18.91,54.14,16.45,21.48,31.73,5.46,100.83,1.64
Kidneybeans,15.13,71.66,23.88,20.88,12.99,5.0,105.97,1.26
Pigeonpeas,20.9,59.74,9.65,27.55,29.16,5.67,180.62,1.36
Muskmelon,82.79,37.66,67.97,23.08,74.86,6.55,27.16,24.01
Watermelon,71.52,52.99,52.47,21.13,81.21,6.11,47.27,24.47
Rice,66.65,31.86,33.86,30.72,86.76,7.01,238.74,5.21
Mango,171.49,105.56,161.55,33.95,44.15,4.67,85.85,11.97
Blackgram,13.39,30.76,23.67,34.28,50.99,8.34,84.81,1.55
Cotton,131.82,52.36,59.54,21.94,85.51,7.11,212.11,3.16
Pomegranate,92.38,94.96,102.73,24.98,97.65,7.19,120.23,16.39
Chickpea,17.58,46.87,15.46,18.98,10.0,6.4,79.0,2.09
Coconut,84.68,30.54,98.59,27.05,100.0,6.12,215.66,11.44
Orange,144.77,63.83,82.39,19.97,86.32,7.16,90.89,20.89
Pomegranate,124.76,96.12,86.12,16.02,87.77,6.42,98.89,16.77
Blackgram,17.11,37.14,27.12,30.75,72.05,6.68,79.7,1.47
Blackgram,12.44,49.77,21.98,38.04,71.42,6.73,64.03,1.25
Banana,251.42,87.53,279.68,23.13,92.03,6.72,70.65,28.4
Apple,117.56,60.29,62.0,20.53,87.84,6.33,81.5,28.36
Mothbeans,22.01,24.8,18.03,25.76,54.43,4.65,72.14,1.08
Jute,65.97,40.9,26.09,18.59,81.29,6.98,140.16,3.21
Watermelon,72.5,51.4,26.63,24.58,82.48,5.94,34.98,34.62
Pomegranate,132.35,85.51,51.03,25.88,95.29,5.64,83.95,12.43
Cotton,104.58,61.88,61.52,29.89,89.12,5.67,180.56,2.55
Coconut,116.93,47.97,98.0,20.28,77.15,6.19,171.53,13.03
Grapes,97.08,79.37,107.11,24.28,69.64,5.65,39.11,25.37
Pomegranate,128.78,82.83,56.58,11.2,88.41,5.41,83.5,20.05
