crop,N,P,K,temperature,humidity,ph,rainfall,yield
Banana,208.82,99.54,234.0,32.27,71.17,6.01,67.73,42.16
Apple,157.18,56.19,75.32,21.48,100.0,6.65,117.98,32.63
Banana,171.12,95.73,284.34,27.67,67.43,5.39,118.16,47.78
Jute,57.8,34.77,69.71,22.75,69.44,7.2,191.4,3.08
Jute,46.95,43.54,67.5,24.78,75.34,6.96,130.49,2.84
Kidneybeans,20.96,63.63,22.58,20.31,12.42,5.6,75.33,1.38
Maize,132.13,77.0,37.64,20.48,59.7,6.21,99.97,4.83
Orange,119.47,47.88,84.66,25.83,80.53,6.92,133.07,20.09
Chickpea,48.46,50.85,112.01,19.35,10.72,6.88,71.9,2.03
Banana,169.69,104.64,324.01,23.46,78.57,5.76,69.17,44.98
Jute,40.17,40.54,51.86,25.41,82.12,7.24,135.35,2.48
Papaya,205.58,97.46,192.42,33.64,100.0,5.77,100.99,42.96
Blackgram,14.5,52.83,18.23,23.3,64.48,7.0,56.18,1.09
Orange,104.47,65.26,68.01,26.24,78.61,6.69,125.03,17.59
Muskmelon,70.19,63.8,46.04,29.39,90.16,6.86,26.61,23.05
Chickpea,38.92,77.63,91.36,14.09,43.77,6.56,46.73,2.09
Pigeonpeas,20.19,58.61,17.1,26.98,39.62,5.7,202.46,1.37
Chickpea,46.37,78.22,89.95,19.88,10.0,6.27,58.53,2.06
Pigeonpeas,19.81,69.55,19.75,24.08,44.25,5.07,139.03,1.65
Mango,209.88,108.81,146.62,38.55,63.41,5.21,96.7,10.9
Mothbeans,28.26,61.78,17.59,27.21,59.33,6.61,58.18,1.02
Pomegranate,92.77,58.11,54.33,20.54,94.38,6.65,121.18,15.82
Watermelon,77.22,43.73,51.74,28.18,70.88,6.87,44.55,38.81
Papaya,178.37,116.19,199.4,28.02,100.0,6.6,126.85,63.03
Coffee,146.39,52.54,64.06,27.57,57.92,6.0,173.94,1.21
Lentil,21.84,62.61,16.47,22.84,70.0,7.81,47.59,1.12
Banana,140.49,86.33,287.51,26.73,93.08,7.0,121.67,34.2
Chickpea,39.32,78.41,99.07,25.76,10.0,7.19,84.59,2.28
Mango,145.66,83.83,127.92,33.07,45.39,4.93,117.33,8.02
Cotton,92.97,48.8,53.91,28.35,75.2,6.68,194.24,2.4
Blackgram,15.82,45.15,21.01,28.49,65.78,6.47,68.24,1.02
Rice,89.19,46.21,41.28,25.56,87.79,6.72,181.81,3.61
Pomegranate,96.37,39.44,59.69,22.04,88.6,7.06,97.06,20.65
Maize,125.04,56.82,44.51,23.05,65.94,6.34,90.46,4.56
Chickpea,30.17,62.93,76.75,17.6,10.0,7.44,91.38,2.19
Maize,183.28,62.92,47.93,20.4,75.45,5.75,93.08,5.35
Coconut,25.89,22.3,27.49,32.73,82.32,5.76,167.08,12.94
Apple,135.44,70.64,64.08,25.77,96.95,5.47,129.65,30.84
Blackgram,14.98,49.41,12.76,28.65,78.17,7.41,58.89,0.84
Jute,60.49,38.68,59.02,26.6,70.14,6.08,178.18,3.34
Blackgram,14.58,70.36,18.15,24.29,63.48,6.4,67.19,1.3
Cotton,99.62,43.82,51.37,23.08,69.49,7.43,135.89,2.82
Mungbean,17.49,53.85,21.47,31.55,85.81,7.23,54.18,1.06
Coconut,27.45,14.52,23.41,27.41,82.91,5.98,242.21,12.27
Kidneybeans,23.75,79.79,19.23,20.03,18.12,6.2,102.98,1.23
Muskmelon,86.39,55.82,50.74,26.48,90.63,7.25,22.7,26.57
Kidneybeans,21.62,66.3,19.43,20.95,20.57,5.6,101.13,1.23
Pomegranate,86.4,53.84,50.8,17.29,83.96,6.56,93.89,18.2
Mothbeans,17.17,38.91,20.58,31.07,40.21,6.6,53.14,0.86
Mothbeans,20.99,54.21,23.21,30.55,62.16,6.88,57.49,0.92
Mungbean,17.91,52.59,15.19,32.83,87.49,7.01,59.44,0.91
Banana,155.14,91.16,337.32,24.04,77.97,6.17,125.47,42.41
Rice,92.73,48.46,58.66,27.63,99.45,6.46,209.43,3.76
Orange,112.57,44.21,61.1,24.51,96.93,7.17,122.96,16.54
Muskmelon,67.65,45.84,56.91,29.05,80.47,6.45,31.43,22.8
Banana,188.69,98.23,285.16,30.84,93.65,5.75,105.21,37.53
Lentil,18.59,57.93,16.58,27.49,79.01,7.04,54.14,1.08
Jute,47.6,32.83,70.71,29.45,82.2,6.57,156.01,3.29
Cotton,85.61,53.99,55.0,20.59,81.01,7.6,202.12,2.25
Pomegranate,89.68,53.03,59.8,20.01,78.57,6.43,105.59,22.44
Coconut,24.24,19.78,32.12,26.24,92.83,5.93,145.4,13.67
Pomegranate,79.5,43.99,48.96,24.7,88.87,7.03,111.32,21.76
Lentil,17.81,73.67,20.74,28.51,63.37,7.27,34.4,1.47
Pigeonpeas,17.55,83.91,22.92,31.17,49.35,6.06,133.8,1.75
Chickpea,48.94,57.8,80.85,20.71,10.0,7.7,85.36,2.36
Blackgram,13.56,51.18,18.19,29.77,67.31,7.2,62.42,0.98
Watermelon,83.86,48.64,48.91,24.67,95.77,7.35,54.51,33.96
Orange,140.28,60.32,75.52,22.73,89.39,7.49,70.92,16.54
Muskmelon,77.77,64.36,62.39,26.94,100.0,6.02,30.62,25.21
Orange,105.33,71.52,87.68,21.14,72.54,6.76,131.21,18.64
Cotton,112.86,49.73,53.89,23.29,78.77,7.22,163.49,2.34
Kidneybeans,16.09,60.22,23.06,25.45,24.5,5.84,111.59,1.38
Kidneybeans,19.38,70.34,19.25,19.19,22.24,6.49,116.16,1.33
Mungbean,20.46,43.83,20.11,28.48,78.71,5.81,46.32,0.98
Pomegranate,119.92,54.28,49.03,23.51,70.94,6.54,116.9,20.25
Maize,112.24,74.88,60.75,15.88,83.44,6.03,84.14,5.74
Watermelon,99.97,48.61,51.0,23.53,80.11,6.07,55.98,33.2
Orange,121.21,54.12,79.5,18.41,100.0,6.87,108.62,16.36
Orange,120.34,53.06,102.28,22.71,95.52,7.12,100.72,17.05
Maize,165.5,75.75,53.87,24.75,44.92,6.87,79.78,6.0
Coconut,24.1,13.66,26.96,26.94,81.03,4.97,149.14,11.52
Pomegranate,109.24,51.15,42.87,24.25,100.0,6.41,103.83,19.79
Grapes,111.89,57.87,140.94,16.13,90.03,7.4,65.52,22.07
Cotton,111.19,45.08,58.9,23.31,64.95,6.4,233.12,2.72
Watermelon,80.33,51.99,50.76,23.24,69.16,5.95,50.16,34.11
Blackgram,20.78,53.74,22.0,32.69,64.1,7.46,62.98,1.22
Watermelon,56.95,35.64,56.39,24.91,86.91,6.47,37.9,30.51
Muskmelon,70.52,46.76,51.86,29.07,100.0,6.72,21.81,20.63
Pomegranate,86.44,63.29,55.84,19.53,100.0,6.15,103.21,18.06
Mango,147.28,90.19,184.37,33.02,66.1,4.67,88.25,10.26
Grapes,121.18,84.1,122.98,24.05,77.22,5.45,84.4,21.14
Kidneybeans,21.18,61.94,19.08,18.48,35.43,5.6,107.07,1.08
Papaya,186.24,123.35,170.52,31.85,100.0,6.73,108.44,62.67
Pigeonpeas,19.87,68.61,15.7,24.66,35.25,5.81,150.19,1.6
Coconut,27.32,18.48,30.07,24.81,100.0,5.96,156.73,12.22
Apple,113.29,70.27,64.48,18.9,96.39,6.07,136.57,32.07
Chickpea,39.49,57.72,74.41,12.51,19.73,7.6,93.98,2.24
Coconut,20.97,18.93,27.51,27.05,97.06,6.53,175.47,10.48
Maize,130.04,53.2,50.06,19.23,68.66,5.2,83.42,5.23
Grapes,152.11,78.35,122.75,18.38,83.18,5.75,75.63,20.93
Orange,101.9,56.64,92.34,21.05,100.0,7.11,128.95,16.27
Grapes,128.82,74.48,108.13,17.61,87.14,6.57,78.87,24.26
Cotton,93.97,49.99,47.16,18.63,71.98,7.07,112.4,2.32
Muskmelon,97.32,57.18,45.33,31.26,74.74,6.45,15.9,27.73
Orange,112.62,45.51,91.61,20.77,96.55,7.21,120.45,15.88
Kidneybeans,22.5,77.42,20.99,17.34,17.43,5.1,147.28,1.31
Apple,126.88,57.23,59.34,22.16,83.49,5.83,105.6,32.4
Chickpea,41.61,66.63,72.75,18.21,20.23,7.89,78.92,2.07
Maize,137.52,58.59,53.01,22.34,71.78,6.3,101.18,5.41
Pomegranate,77.74,60.16,53.42,19.41,77.36,7.36,123.66,19.96
Grapes,120.66,60.3,66.16,23.32,83.36,6.19,74.06,22.83
Blackgram,17.39,66.74,15.36,31.31,72.77,7.47,73.4,0.99
Cotton,111.79,52.15,41.35,18.64,82.08,6.8,170.34,2.4
Rice,118.55,37.67,44.72,20.16,83.35,6.96,196.69,4.09
Mungbean,23.21,46.88,22.78,27.51,69.36,6.73,64.56,1.21
Pomegranate,93.61,61.25,41.75,25.2,98.56,6.85,125.34,20.53
Mungbean,24.0,38.68,16.77,26.16,95.67,6.37,56.41,1.29
Papaya,159.27,135.57,165.64,34.7,79.93,7.41,144.14,50.46
Rice,104.96,38.36,42.76,27.24,83.82,6.5,258.04,2.61
Mungbean,20.89,43.36,20.95,30.85,84.25,6.66,39.94,1.22
Watermelon,85.25,46.4,50.58,20.39,94.42,6.62,38.16,37.08
Coffee,159.25,58.64,70.2,26.28,52.7,7.56,186.65,1.14
Cotton,48.04,53.62,56.11,22.18,91.68,6.96,165.84,1.97
Papaya,183.38,121.86,176.2,31.62,86.9,6.31,115.45,52.62
Maize,138.37,53.21,58.51,19.66,74.5,6.63,82.34,5.23
Banana,200.41,93.63,244.23,24.61,78.73,5.53,87.83,38.96
Orange,133.24,56.79,93.36,22.43,87.34,6.53,146.21,17.1
Kidneybeans,17.14,67.56,26.66,22.84,10.0,4.58,64.65,1.53
Chickpea,42.14,67.5,79.03,15.55,18.43,7.07,74.18,1.89
Pigeonpeas,23.88,63.95,23.36,31.4,40.84,5.92,70.09,1.62
Grapes,66.33,55.75,101.48,22.5,98.14,6.17,30.46,21.3
Pigeonpeas,21.52,68.99,17.97,23.95,54.3,6.33,163.61,1.44
Pigeonpeas,21.68,41.81,29.18,28.96,46.09,5.68,122.14,1.77
Blackgram,14.0,73.93,19.97,26.72,76.17,7.03,79.75,1.2
Lentil,17.59,69.32,17.75,27.95,61.81,6.24,54.04,1.14
Mothbeans,21.02,48.3,20.28,29.68,38.94,5.67,30.13,0.89
Jute,37.73,46.01,49.43,22.34,81.15,6.3,183.59,2.95
Mungbean,21.73,47.24,21.11,27.0,100.0,7.51,44.01,1.13
Apple,157.09,62.79,63.5,21.78,83.88,5.62,129.54,39.45
Kidneybeans,18.23,60.16,20.39,23.06,11.71,5.73,115.69,1.34
Mango,174.94,70.98,144.35,36.74,52.55,5.43,81.02,11.56
Apple,97.5,46.98,60.65,17.11,93.75,5.54,108.15,26.81
Mungbean,11.32,45.95,23.27,27.23,70.55,6.54,54.91,0.83
Pigeonpeas,26.5,62.11,22.52,27.48,52.73,5.79,164.83,1.84
Coffee,148.42,76.7,80.39,24.15,40.94,7.2,130.81,1.3
Chickpea,43.03,85.14,80.81,20.15,19.86,7.61,107.63,2.24
Cotton,116.73,52.36,43.49,21.06,54.09,7.17,127.82,2.53
Jute,49.42,40.69,41.11,23.57,71.12,6.76,237.67,3.18
Rice,91.36,32.07,36.99,23.96,72.82,6.59,148.29,3.06
Coffee,133.04,73.56,60.7,26.83,62.53,7.68,236.23,1.25
Orange,141.31,71.54,73.82,19.57,84.85,6.75,91.86,19.35
Maize,161.42,66.72,62.37,25.14,62.94,5.97,103.66,5.88
Orange,97.41,59.99,60.69,22.04,91.21,6.74,140.43,15.94
Rice,87.81,47.06,50.19,25.05,82.78,7.24,178.7,4.09
Banana,245.0,104.38,265.95,29.37,70.89,6.92,111.89,49.37
Grapes,129.0,59.22,113.34,21.29,81.69,6.09,65.6,22.87
Coconut,32.83,16.24,34.68,26.36,100.0,5.36,214.45,11.94
Orange,117.06,71.39,77.51,23.71,85.71,6.72,123.51,20.92
Mango,94.4,90.47,169.64,33.97,50.32,5.22,118.33,8.0
Grapes,131.26,61.31,132.18,26.84,70.09,5.43,48.14,21.99
Pigeonpeas,22.95,54.89,19.26,26.94,33.38,5.62,142.58,1.62
Coffee,118.97,64.81,107.28,29.41,55.53,7.08,166.87,1.42
Jute,51.7,38.78,63.22,25.6,72.31,6.99,185.77,3.13
Coffee,136.26,85.72,83.47,28.43,59.56,6.16,156.12,1.54
Blackgram,13.27,47.14,16.38,34.43,60.92,6.25,66.94,1.09
Chickpea,37.12,79.63,76.75,19.94,15.54,7.86,55.59,2.52
Lentil,24.19,62.37,18.67,23.94,59.03,6.7,47.79,1.13
Pomegranate,106.59,49.76,51.17,19.45,98.94,6.16,99.55,17.84
Grapes,134.37,72.28,97.21,19.26,91.47,5.66,77.57,28.34
Blackgram,9.9,66.61,18.25,29.14,59.56,7.85,78.47,1.15
Mothbeans,18.24,49.47,14.92,26.88,46.42,6.18,64.33,0.84
Orange,113.37,52.11,76.04,21.55,99.2,6.87,87.84,17.07
Apple,110.41,61.57,49.24,20.91,87.11,5.86,103.65,33.56
Grapes,123.87,61.41,136.73,22.35,92.31,5.49,85.24,24.15
Pigeonpeas,23.19,63.21,22.34,26.95,55.92,6.42,191.65,1.52
Coffee,133.15,52.69,83.09,28.78,60.28,6.91,186.65,1.19
Jute,61.29,42.56,47.26,23.84,71.62,6.84,253.61,2.62
Pigeonpeas,19.94,84.04,22.54,23.93,43.64,5.78,184.57,1.76
Apple,156.08,55.57,56.21,22.3,93.46,6.87,72.81,27.38
Banana,210.61,95.43,307.65,29.51,91.43,5.56,103.39,45.73
Chickpea,51.71,64.96,90.44,23.77,30.49,7.74,57.86,2.64
Lentil,20.61,77.6,21.32,20.09,60.59,7.04,43.14,1.35
Pigeonpeas,20.43,76.42,20.05,26.1,50.89,5.44,166.1,1.58
Coffee,112.25,105.17,58.63,29.23,66.28,7.35,126.47,1.43
Chickpea,36.84,64.61,71.34,20.58,20.73,6.91,44.77,2.0
Coffee,94.64,84.65,73.22,25.02,55.21,7.91,173.27,1.27
Lentil,15.13,75.68,21.26,19.6,48.62,7.26,49.42,1.36
Banana,225.67,100.42,256.02,27.42,68.27,6.7,100.63,39.6
Pigeonpeas,22.96,79.05,23.77,24.82,40.74,5.06,227.09,1.78
Blackgram,15.85,63.85,12.93,28.86,85.03,7.25,43.0,1.09
Rice,88.64,29.62,46.19,24.16,72.32,6.13,239.22,2.89
Coconut,23.16,17.06,36.18,28.33,87.12,5.33,155.65,12.86
Watermelon,79.46,55.11,50.61,23.32,84.36,6.67,33.56,39.29
Grapes,154.02,74.05,127.35,21.22,88.44,6.02,62.18,22.47
Rice,92.91,45.77,40.56,26.41,89.2,5.82,224.7,3.88
Mungbean,21.73,56.36,21.93,27.65,80.19,6.39,50.14,1.11
Lentil,14.7,68.09,20.51,23.4,53.1,6.85,57.63,1.31
Papaya,204.78,127.28,194.52,28.63,82.56,6.52,152.28,64.25
Jute,53.17,42.52,35.15,25.08,81.6,6.98,199.72,2.54
Orange,132.25,54.81,56.07,23.69,98.74,7.56,121.38,14.93
Pigeonpeas,22.83,76.83,17.78,31.46,39.94,5.59,147.32,1.75
Mungbean,26.08,26.54,20.56,31.58,91.13,6.66,60.6,0.69
Orange,123.43,61.99,82.43,24.45,81.6,7.14,68.51,16.72
Papaya,206.09,104.77,192.74,34.22,100.0,7.48,146.55,65.17
Kidneybeans,20.24,67.85,18.08,24.01,27.67,5.95,126.93,1.28
Kidneybeans,21.27,83.17,20.19,17.62,10.0,5.35,120.93,1.46
Apple,127.89,79.14,75.11,15.83,100.0,5.14,103.21,35.19
Blackgram,12.67,57.46,19.61,33.07,67.46,6.59,80.64,1.26
Banana,282.93,121.46,273.06,25.9,84.81,5.33,108.62,44.95
Coconut,32.15,18.48,22.29,26.25,77.11,5.44,160.47,12.79
Coffee,119.33,89.44,69.51,32.3,35.67,7.14,192.9,1.21
Cotton,114.57,63.19,43.99,25.01,73.73,6.81,121.31,2.57
Mungbean,20.16,45.49,17.39,26.39,88.02,6.04,57.33,1.01
Kidneybeans,20.25,66.38,22.49,19.13,23.01,6.38,104.48,1.39
Pigeonpeas,20.31,60.17,23.3,24.24,48.79,6.3,189.09,1.55
Lentil,16.65,57.37,20.84,23.5,73.35,6.56,32.47,0.98
Mango,147.13,94.29,162.5,34.73,47.45,5.97,125.68,9.32
Grapes,109.16,62.05,154.31,27.48,64.18,6.09,57.35,28.85
Chickpea,41.92,54.03,87.57,19.35,10.0,7.91,70.66,2.06
Mango,165.04,113.74,154.16,30.53,61.55,5.91,112.34,11.23
Chickpea,31.54,63.26,87.1,18.98,10.0,6.74,74.68,2.1
Pigeonpeas,19.46,70.21,20.29,25.75,43.13,5.81,98.95,1.88
Coffee,110.47,84.15,79.09,27.91,38.92,6.32,162.8,1.21
Cotton,120.71,38.39,45.96,22.32,82.93,7.23,251.14,2.45
Maize,184.58,54.02,36.82,26.88,69.04,6.68,75.35,4.54
Mothbeans,27.24,48.01,19.63,27.67,55.2,6.2,31.15,0.92
Mungbean,27.08,48.67,14.32,27.51,70.08,6.32,43.62,1.14
Rice,87.07,44.33,52.55,24.75,77.43,6.55,84.67,3.79
Rice,88.88,33.74,45.52,23.83,95.3,6.23,199.29,3.81
Chickpea,35.71,85.27,69.97,20.87,12.02,7.79,101.63,2.4
Lentil,18.26,51.96,19.72,22.29,85.99,7.4,43.21,0.87
Muskmelon,86.01,49.05,51.51,26.72,100.0,6.41,23.93,24.32
Chickpea,38.6,79.74,86.07,21.44,13.15,7.75,73.96,2.47
Blackgram,18.07,70.58,19.72,22.13,59.1,7.17,34.91,1.21
Rice,122.42,45.65,41.89,23.62,74.69,7.15,199.09,4.18
Orange,109.24,46.75,73.76,18.79,100.0,7.26,132.01,14.59
Blackgram,12.62,61.67,21.28,30.93,76.24,7.48,58.99,1.31
Lentil,18.23,75.51,15.94,21.29,68.56,6.86,41.88,1.08
Mungbean,22.19,39.6,20.41,29.39,78.91,6.85,54.87,1.08
Jute,62.24,32.72,59.5,21.77,72.42,5.62,179.93,3.21
Banana,213.87,105.41,245.84,25.44,81.65,6.86,100.55,41.62
Orange,104.17,59.71,78.46,17.75,94.74,6.83,133.63,18.99
Pigeonpeas,22.77,83.58,15.83,25.22,34.15,5.68,207.28,1.84
Kidneybeans,19.73,62.12,22.02,20.01,46.85,5.21,123.42,1.51
Pigeonpeas,25.47,73.83,19.81,27.89,49.86,6.26,154.42,1.47
Banana,210.65,111.09,261.02,27.32,72.73,5.83,118.57,43.84
Mothbeans,19.28,47.0,16.55,27.67,58.28,6.52,53.39,0.89
Cotton,107.16,51.36,39.95,20.24,75.71,7.06,247.77,2.17
Papaya,195.47,166.95,182.98,29.95,77.13,6.37,116.66,53.29
Cotton,99.18,51.34,53.83,18.6,68.09,6.69,197.58,2.47
Mango,99.59,91.61,162.11,31.17,50.11,5.47,119.72,11.24
Lentil,20.24,84.0,18.95,25.33,51.41,7.6,47.11,1.31
Grapes,115.51,53.17,121.72,20.13,70.96,6.45,49.85,20.91
Kidneybeans,23.22,54.44,18.12,22.34,32.65,5.74,111.79,1.4
Mungbean,21.65,53.94,21.26,29.87,79.48,6.76,55.98,1.04
Muskmelon,54.42,51.25,50.36,31.85,100.0,6.83,28.86,23.91
Jute,53.1,51.62,54.38,26.95,79.16,7.83,192.32,3.44
Banana,238.78,126.58,323.92,26.14,63.87,4.92,73.41,47.0
Coffee,132.59,55.62,94.18,29.0,49.48,6.29,144.57,1.32
Grapes,102.2,77.54,122.95,16.94,72.0,5.62,101.22,26.74
Banana,208.36,117.65,258.04,25.37,73.05,5.64,79.46,44.79
Muskmelon,82.3,54.11,52.35,28.58,100.0,5.85,24.41,27.9
Muskmelon,76.62,47.66,51.97,32.13,91.73,6.28,29.82,24.4
Cotton,94.81,42.49,64.35,26.56,84.39,7.59,175.61,2.55
Pomegranate,99.1,61.49,58.82,18.28,100.0,6.23,89.61,20.89
Grapes,133.59,53.17,141.33,21.25,67.71,5.76,61.9,22.22
Coconut,29.54,16.55,38.71,23.31,90.68,5.07,186.72,11.98
Rice,86.43,39.46,48.0,19.09,90.88,6.38,183.1,3.53
Apple,170.11,63.01,52.67,24.26,100.0,6.24,124.77,38.88
Grapes,142.15,66.73,94.99,22.65,63.0,6.52,49.67,22.17
Pomegranate,85.61,57.55,53.21,22.95,89.46,6.49,107.79,17.1
Muskmelon,85.93,51.47,56.47,26.73,100.0,5.48,21.6,24.66
Pigeonpeas,19.49,65.72,23.48,25.36,53.19,5.29,212.18,1.5
Mothbeans,15.49,58.19,16.26,24.59,59.14,6.82,61.49,0.87
Blackgram,14.59,64.91,18.17,22.43,72.08,6.3,60.3,1.13
Orange,120.4,62.11,94.77,21.66,96.72,7.13,103.79,19.52
Chickpea,45.47,59.55,84.43,21.81,32.66,7.3,76.35,2.13
Mothbeans,17.6,48.32,22.61,27.24,51.39,6.89,28.63,0.85
Mothbeans,21.18,47.16,15.28,31.0,43.72,7.69,57.54,0.95
Rice,101.55,42.87,46.91,26.34,81.99,6.78,167.15,3.84
Coconut,32.2,16.3,26.05,25.43,100.0,5.69,121.98,12.96
Apple,131.85,62.24,64.35,26.57,85.98,6.53,121.16,31.26
Papaya,173.62,119.44,192.94,33.77,80.61,6.43,120.55,50.86
Watermelon,84.91,50.37,54.16,23.68,89.66,7.01,51.3,36.13
Watermelon,111.4,43.33,48.93,30.76,77.01,5.33,47.99,34.13
Blackgram,15.87,64.93,16.03,30.72,66.92,7.8,62.91,1.34
Pomegranate,74.61,49.72,53.17,20.56,98.0,5.64,102.93,19.37
Mango,192.61,91.08,142.29,33.36,47.96,5.96,115.22,8.73
Grapes,86.3,67.43,145.89,24.38,81.95,5.96,81.59,23.41
Cotton,83.62,52.31,50.59,25.89,73.23,6.28,178.32,2.29
Maize,127.47,67.8,58.62,22.39,59.26,5.92,77.23,5.48
Pigeonpeas,21.01,83.64,19.04,27.66,39.26,5.49,148.48,1.44
Mango,139.96,97.03,138.76,23.79,40.43,6.11,121.32,10.82
Pomegranate,116.04,56.17,44.63,17.92,95.07,5.36,115.49,20.95
Pomegranate,125.51,52.4,63.59,21.89,89.86,6.45,83.09,19.97
Blackgram,11.99,67.63,21.23,31.32,61.51,7.8,75.11,1.14
Mothbeans,19.16,48.46,14.07,26.82,60.33,6.91,44.48,1.07
Papaya,170.64,129.51,170.81,35.22,100.0,6.54,80.43,53.0
Apple,113.54,62.4,69.91,29.47,100.0,5.9,51.94,27.83
Coconut,24.28,21.79,27.26,21.88,88.62,5.96,135.61,14.28
Coffee,121.5,74.16,86.86,26.87,36.37,7.08,187.22,1.33
Jute,37.55,32.04,56.96,22.02,94.84,7.82,157.35,2.63
Pomegranate,107.25,46.96,53.09,18.17,84.61,6.39,77.29,19.26
Pigeonpeas,21.33,73.69,23.37,28.31,53.46,5.64,184.76,1.56
Lentil,17.4,48.2,16.48,25.71,49.59,6.49,45.3,1.05
Coconut,27.48,18.05,23.62,24.69,100.0,6.42,101.91,10.26
Apple,132.63,56.61,59.08,19.86,84.24,5.9,99.05,27.3
Cotton,121.28,54.2,56.19,25.55,68.46,7.11,195.48,2.45
Jute,49.29,48.74,68.55,22.97,94.01,6.21,224.15,2.64
Banana,180.57,86.14,203.68,30.93,79.19,5.87,99.56,43.29
Papaya,162.06,124.22,177.48,33.08,86.63,6.14,167.3,67.36
Pomegranate,100.31,50.01,42.16,25.02,73.47,6.29,105.57,16.99
Mungbean,18.47,38.85,19.99,26.34,76.55,6.83,42.02,1.03
Mungbean,19.08,40.35,23.47,29.19,97.07,5.82,50.5,0.89
Blackgram,13.89,58.0,15.58,25.26,58.35,6.42,70.41,1.24
Maize,125.49,68.93,57.72,12.42,41.54,6.13,71.49,4.62
Mungbean,19.74,46.05,16.35,28.3,87.93,6.78,49.81,1.02
Chickpea,24.83,71.63,83.68,18.32,15.46,7.19,65.44,2.15
Maize,133.6,73.07,48.82,17.92,47.02,6.97,64.76,5.38
Pomegranate,97.95,54.84,36.75,20.66,100.0,6.51,50.08,21.14
Mothbeans,25.71,52.78,20.35,29.59,54.58,6.44,43.91,0.97
Cotton,121.52,40.0,62.19,21.27,58.92,6.56,206.22,2.46
Lentil,14.01,81.59,21.58,24.95,64.65,7.06,54.85,0.98
Coffee,109.01,78.82,56.65,28.12,82.82,7.58,158.48,1.27
Watermelon,92.3,57.88,58.78,22.01,94.7,6.51,48.47,30.01
Chickpea,41.73,80.3,90.23,22.55,10.0,7.18,102.93,2.16
Rice,85.09,44.48,44.38,23.63,85.2,7.07,236.66,3.66
Watermelon,58.93,65.23,51.81,24.45,93.25,6.39,49.89,30.69
Grapes,157.07,52.95,79.92,28.48,77.13,5.28,71.61,24.07
Muskmelon,101.52,47.1,52.53,20.52,82.95,6.71,23.04,25.19
Coconut,21.24,18.05,29.56,26.63,98.46,5.72,174.53,10.15
Apple,97.57,64.29,50.37,22.49,84.66,5.55,124.96,27.25
Blackgram,15.06,76.22,17.56,29.62,49.79,6.15,72.64,1.04
Rice,73.5,39.5,38.43,23.18,95.47,6.36,251.44,3.78
Rice,104.4,47.0,59.3,28.04,86.47,7.14,206.02,3.75
Pigeonpeas,19.86,53.55,21.22,23.45,45.02,4.76,115.61,1.4
Pigeonpeas,20.33,53.55,21.18,29.95,55.87,5.45,132.4,1.3
Maize,120.45,80.25,56.63,26.66,61.15,5.97,80.45,5.84
Chickpea,41.24,50.23,80.22,19.53,10.0,7.64,56.15,1.99
Rice,87.12,56.71,51.56,27.77,64.05,6.62,236.35,4.75
Cotton,86.77,47.72,52.0,18.75,73.03,6.54,213.59,2.24
Jute,66.51,40.58,61.91,23.64,71.17,6.7,232.34,2.65
Mothbeans,15.28,42.53,16.69,24.91,63.61,6.59,50.05,0.87
Lentil,16.7,66.5,20.01,21.88,64.89,7.2,38.91,1.2
Jute,53.69,41.43,62.45,29.62,94.26,7.02,127.18,2.97
Cotton,126.48,47.56,37.18,21.26,92.29,7.86,106.37,2.26
Blackgram,14.44,47.12,21.57,26.11,55.45,7.52,70.13,1.13
Mothbeans,18.14,51.5,16.25,26.95,62.69,6.34,49.04,0.9
Jute,51.57,36.9,51.88,21.98,77.94,6.05,188.53,2.88
Grapes,135.9,54.17,125.77,27.83,80.84,6.28,73.52,25.64
Maize,171.93,67.01,51.29,24.44,71.12,5.36,89.93,4.82
Maize,179.45,65.36,51.31,21.43,71.38,6.0,88.92,4.91
Orange,128.22,62.73,88.08,20.32,71.42,6.41,90.24,14.74
Lentil,20.34,72.92,21.73,21.38,56.89,6.88,59.97,1.16
Mothbeans,24.77,38.86,20.46,27.4,56.13,7.11,63.99,0.89
Watermelon,70.39,61.9,56.29,27.73,81.87,6.98,64.01,38.44
Lentil,16.11,64.48,18.0,24.24,52.72,6.87,35.7,1.14
Jute,55.11,33.82,60.77,20.54,76.01,6.78,250.46,2.71
Pigeonpeas,27.53,72.86,17.65,29.47,44.46,5.13,122.44,1.72
Grapes,133.13,62.05,106.6,24.83,63.24,5.73,63.92,24.56
Mango,157.75,96.06,96.59,32.71,48.9,4.29,99.96,9.08
Blackgram,14.78,50.25,14.32,26.19,52.77,7.09,61.31,1.02
Lentil,19.38,73.82,19.14,26.12,63.97,7.14,44.25,1.52
Jute,46.96,43.68,75.18,19.42,79.85,6.91,211.16,2.5
Coconut,26.54,16.77,26.07,23.61,100.0,6.1,110.01,10.27
Maize,110.01,48.19,50.72,26.96,65.53,5.54,88.87,4.84
Chickpea,32.61,54.74,96.83,20.47,15.63,7.39,82.74,2.2
Lentil,15.86,58.83,24.16,20.48,51.68,6.49,51.16,1.22
Mango,145.62,120.16,138.49,31.96,38.96,6.11,110.75,11.44
Jute,51.19,46.65,63.17,23.43,63.63,7.27,149.45,2.96
Grapes,130.14,61.04,138.6,20.63,87.45,5.95,77.15,22.93
Jute,49.64,45.67,49.81,27.05,79.98,7.5,213.06,2.32
