crop,N,P,K,temperature,humidity,ph,rainfall,yield
Banana,111,73,82,23.4,76.1,5.51,114.9,37.99
Banana,78,93,116,26.9,65.4,6.24,112.4,36.6
Banana,116,42,78,29.9,85.9,6.76,125.0,34.28
Banana,117,57,51,26.4,80.6,5.37,119.9,35.96
Banana,102,61,98,22.5,84.3,6.78,102.1,38.01
Banana,112,72,82,21.7,85.8,5.53,91.8,37.63
Banana,97,80,65,24.3,65.4,5.24,93.1,37.51
Banana,76,44,74,28.9,86.9,6.45,117.8,33.06
Banana,70,46,119,26.6,93.6,5.9,91.2,34.82
Banana,105,89,102,29.5,74.0,6.84,95.8,40.06
Banana,126,63,71,31.3,95.7,5.28,86.7,35.21
Banana,104,73,78,24.1,84.4,6.08,84.8,37.3
Banana,134,55,88,22.1,73.5,5.95,112.1,38.2
Banana,134,62,113,21.7,80.9,6.32,86.0,39.82
Banana,135,68,93,29.7,85.5,6.81,95.8,39.12
Banana,75,69,61,22.3,70.6,5.16,113.1,35.87
Banana,105,52,106,30.6,66.5,6.34,107.7,36.86
Banana,75,91,103,28.0,70.4,5.11,115.3,36.82
Banana,114,40,112,27.3,87.6,5.3,95.6,35.41
Banana,84,63,90,29.4,70.3,5.83,113.0,37.41
Banana,77,53,100,28.6,92.4,5.98,90.8,36.5
Banana,106,71,75,31.3,85.1,6.34,91.8,36.59
Banana,62,49,64,26.9,77.1,5.54,111.4,33.71
Banana,136,66,86,26.0,68.9,6.18,104.7,36.44
Banana,73,91,97,27.3,66.3,5.15,98.2,37.48
Banana,95,70,62,27.1,71.8,5.5,109.6,36.75
Banana,87,75,65,29.8,65.9,5.38,107.4,37.27
Banana,75,65,116,22.6,77.6,6.17,98.6,36.09
Banana,125,73,101,24.2,94.9,5.89,91.3,38.61
Banana,128,63,110,22.5,77.8,6.6,121.4,39.09
Banana,73,95,107,25.8,81.7,6.14,86.7,37.63
Banana,63,44,99,22.4,68.8,5.1,121.3,33.11
Banana,68,95,110,22.0,82.0,5.33,115.8,37.55
Banana,85,58,63,30.4,81.4,5.87,125.0,33.33
Banana,137,84,59,26.5,95.0,5.85,85.1,38.23
Banana,111,76,73,22.3,71.7,6.65,107.4,35.13
Banana,90,66,55,26.1,81.6,6.82,111.1,35.2
Banana,138,53,67,29.6,90.6,5.25,101.5,37.49
Banana,82,52,83,26.8,79.9,6.11,106.0,37.19
Banana,83,58,66,22.4,95.1,6.02,123.0,34.84
Banana,96,57,111,31.4,70.1,6.88,110.0,34.84
Banana,70,54,50,25.4,91.1,5.21,104.9,32.43
Banana,100,68,93,30.1,82.8,5.23,107.0,36.88
Banana,69,40,66,29.4,70.7,5.63,90.8,32.41
Banana,126,95,100,21.9,70.8,6.23,94.7,38.61
Banana,134,70,50,29.5,74.2,5.13,120.1,35.77
Banana,131,74,91,31.5,64.1,6.41,104.8,37.98
Banana,112,51,55,23.0,73.7,5.95,91.0,34.54
Banana,84,60,52,31.2,76.9,5.76,102.8,34.77
Banana,103,51,60,22.4,64.3,5.99,122.1,35.11
Banana,60,59,54,31.2,95.7,6.04,104.1,34.06
Banana,140,55,53,26.0,88.9,6.77,115.3,36.94
Banana,94,94,97,22.3,75.0,5.89,125.3,37.27
Banana,127,49,70,25.6,83.2,5.26,113.5,34.8
Banana,77,82,112,30.4,91.7,5.69,125.0,36.39
Banana,126,54,104,25.8,70.1,5.43,116.5,35.76
Banana,76,88,88,30.4,73.9,6.81,113.6,37.1
Banana,91,42,99,30.8,87.2,6.03,112.8,36.77
Banana,103,42,57,28.5,70.2,6.79,125.2,33.89
Banana,81,45,106,25.8,93.1,6.66,121.0,35.71
Banana,132,48,101,28.2,92.1,6.34,109.2,36.9
Banana,139,43,61,30.1,72.8,5.68,119.7,36.57
Banana,110,73,114,26.7,75.0,6.63,100.3,39.82
Banana,100,92,54,28.5,94.1,6.65,98.6,38.01
Banana,97,44,97,22.8,89.2,5.53,96.0,35.52
Banana,100,61,84,25.5,82.6,5.46,113.1,35.36
Banana,139,55,92,26.8,79.0,5.95,108.8,37.91
Banana,97,94,106,21.9,83.4,6.31,98.0,40.11
Banana,105,74,98,31.3,70.5,6.05,122.9,36.83
Banana,109,62,69,22.9,85.6,5.59,100.2,36.32
Banana,95,68,119,25.8,91.9,5.96,105.8,37.85
Banana,107,44,116,22.9,86.2,5.17,97.6,37.24
Banana,112,74,98,30.1,72.3,5.92,95.7,37.92
Banana,90,55,100,26.8,77.2,5.7,86.6,36.53
Banana,114,70,69,22.2,74.2,6.2,87.8,36.67
Banana,138,61,50,26.4,69.4,6.69,107.5,35.3
Banana,94,93,92,22.8,92.9,6.26,107.5,37.81
Banana,100,40,100,25.5,67.4,6.31,108.2,35.12
Banana,127,75,118,25.9,94.4,6.77,119.2,40.36
Banana,100,83,104,30.3,90.1,6.87,87.9,38.45
Banana,65,62,78,29.5,87.5,5.84,119.7,34.64
Banana,79,52,89,23.8,81.1,6.79,94.2,34.07
Banana,127,47,97,28.2,77.5,5.56,85.1,36.72
Banana,127,55,84,21.9,74.0,5.58,100.6,38.52
Banana,80,54,89,25.2,67.3,5.94,88.6,34.2
Banana,136,76,109,29.2,91.6,6.71,109.9,40.62
Banana,73,40,51,28.9,69.2,5.54,84.8,32.21
Banana,62,75,77,26.2,77.4,6.77,85.7,35.76
Banana,133,50,104,25.0,89.8,5.59,84.6,38.91
Banana,137,75,72,29.0,86.2,5.86,90.1,37.44
Banana,131,76,62,26.4,93.3,6.13,124.1,38.38
Banana,127,52,108,26.3,90.9,5.38,97.0,36.25
Banana,82,84,81,32.0,66.7,6.39,120.5,37.51
Banana,134,87,113,29.9,65.7,5.22,101.4,38.22
Banana,104,43,95,31.1,79.6,5.43,94.3,35.67
Banana,129,51,94,26.2,86.4,5.61,121.7,38.2
Banana,70,76,54,29.8,81.3,5.84,115.0,35.94
Banana,96,56,53,31.0,94.2,6.21,115.7,34.97
Banana,102,73,112,28.9,90.5,5.71,125.2,38.86
Banana,82,50,94,32.0,77.8,6.06,118.8,36.87
Banana,127,76,84,32.3,66.7,6.51,115.9,39.05
Banana,83,79,105,30.7,71.8,6.49,116.1,37.06
Banana,82,44,110,25.0,76.0,6.69,120.8,34.48
Banana,81,82,97,25.0,72.6,5.24,113.9,35.53
Banana,111,77,95,22.8,84.0,5.73,116.9,38.24
Banana,78,64,72,30.1,71.4,5.59,97.3,34.55
Banana,141,73,67,31.2,88.3,6.34,107.0,36.47
Banana,61,72,61,31.4,88.1,5.74,88.5,35.66
Banana,140,71,67,31.1,75.0,5.15,91.9,35.01
Banana,123,75,103,23.9,70.0,6.68,110.2,36.98
Banana,135,78,103,25.6,75.1,6.89,123.0,39.92
Banana,134,56,84,25.8,75.0,6.08,122.8,36.34
Banana,142,52,67,27.9,73.3,6.14,87.0,35.89
Banana,141,68,74,26.4,78.1,6.51,122.7,37.67
Banana,131,78,89,26.8,87.2,5.54,118.9,38.39
Banana,76,78,54,28.1,77.8,6.26,99.2,37.21
Banana,117,56,102,28.5,87.4,6.46,119.0,36.77
Banana,95,77,97,25.7,79.0,6.74,121.6,37.32
Banana,138,85,85,25.5,78.5,6.53,97.8,39.32
Banana,62,47,83,31.2,85.2,5.55,89.3,34.96
Banana,109,42,82,24.7,82.6,6.59,110.6,37.45
Banana,81,95,63,23.4,68.8,5.56,110.4,37.45
Banana,82,78,66,22.7,79.5,6.27,122.2,36.66
Banana,60,43,54,23.7,76.7,6.2,122.2,34.42
Banana,66,62,106,24.3,68.0,6.86,102.2,36.86
Banana,92,77,69,22.3,64.9,5.5,113.2,34.45
Banana,88,60,119,29.2,81.4,6.33,88.5,38.55
Banana,123,40,50,29.6,66.6,5.5,120.4,32.73
Banana,73,71,53,30.7,79.8,6.43,86.9,35.87
Banana,119,54,116,27.5,64.8,6.1,96.5,38.45
Banana,68,67,64,30.8,73.6,5.55,119.1,33.7
Banana,69,61,105,22.3,78.5,5.98,111.0,36.36
Banana,104,74,55,22.9,67.8,5.39,86.5,35.42
Banana,102,54,93,31.8,81.1,5.29,86.0,34.4
Banana,65,59,77,26.6,91.8,5.7,102.0,35.69
Banana,98,60,91,31.2,89.8,6.23,93.4,37.55
Banana,86,72,100,24.6,79.7,5.25,109.3,39.2
Banana,128,82,100,27.9,84.0,6.79,115.2,39.23
Banana,105,87,72,23.9,65.4,5.67,84.2,35.49
Banana,82,51,68,30.4,69.6,6.63,117.1,32.4
Banana,72,93,82,25.2,78.3,6.38,92.5,37.44
Banana,127,84,56,26.2,80.9,5.29,98.3,39.11
Banana,71,95,64,23.7,89.9,5.26,105.3,36.92
Banana,74,61,65,24.3,64.9,5.2,116.2,35.51
Banana,137,70,118,30.4,95.6,6.7,84.5,37.83
Banana,96,78,57,29.9,80.1,6.36,96.7,35.41
Banana,93,57,108,26.6,79.5,5.34,87.9,35.64
Banana,93,45,89,31.3,94.9,6.67,119.7,36.24
Banana,135,94,113,23.0,74.7,5.97,123.1,40.93
Banana,97,44,81,21.7,76.6,6.26,101.2,34.6
Banana,143,86,57,26.7,71.5,6.61,120.7,37.23
Banana,107,50,82,32.2,75.0,5.9,97.3,35.54
Banana,108,71,98,29.3,90.0,6.59,93.3,36.91
Banana,92,90,52,29.4,95.2,6.28,111.3,36.86
Banana,62,54,100,31.1,75.3,5.21,111.2,34.95
Banana,114,44,95,29.9,83.9,6.41,123.7,36.67
Banana,78,52,95,26.9,79.7,6.16,98.1,35.04
Banana,67,75,94,32.1,75.0,6.65,112.8,35.03
Banana,125,83,56,23.0,88.2,6.14,112.7,38.91
Banana,135,40,62,29.5,80.3,6.35,97.5,35.64
Banana,64,86,113,21.9,93.8,5.73,106.5,35.61
Banana,103,54,64,30.4,70.6,5.88,94.5,33.69
Banana,143,69,81,28.4,88.2,5.61,122.7,36.21
Banana,135,54,99,26.6,68.6,5.98,117.6,37.14
Banana,61,62,84,23.0,84.5,6.05,89.9,35.87
Banana,103,41,100,28.5,82.7,5.86,98.1,35.55
Banana,119,42,71,24.5,89.3,5.89,99.9,37.25
Banana,78,88,63,27.2,68.2,6.61,116.3,37.54
Banana,93,62,68,24.4,67.3,6.66,102.6,34.49
Banana,137,66,73,23.6,88.6,6.62,96.7,36.59
Banana,127,92,58,28.0,66.1,5.93,99.6,36.9
Banana,117,48,88,25.1,84.6,6.23,85.2,35.78
Banana,112,59,111,24.4,74.6,5.18,106.1,37.52
Banana,86,65,70,24.0,85.3,5.92,89.0,33.94
Banana,105,53,74,24.7,69.6,6.51,122.5,36.73
Banana,90,56,116,29.8,81.2,5.13,100.2,35.82
Banana,90,53,57,26.2,90.6,5.29,97.1,33.69
Banana,68,82,95,22.0,67.2,5.93,112.3,35.44
Banana,113,78,55,23.4,82.5,5.52,118.4,37.5
Banana,103,55,118,29.3,85.6,5.95,89.7,35.99
Banana,97,67,57,25.1,84.7,5.45,125.8,36.36
Banana,60,73,97,24.6,79.6,5.55,122.2,37.7
Banana,60,50,105,32.1,88.2,5.39,109.0,35.21
Banana,63,62,107,28.1,88.4,6.45,97.7,34.62
Banana,118,53,79,25.1,90.3,6.1,110.9,38.36
Banana,104,92,66,31.1,74.2,5.85,91.5,38.8
Banana,106,60,88,28.8,67.8,6.09,106.1,35.27
Banana,118,40,73,23.7,81.2,5.82,106.9,36.19
Banana,100,48,100,30.7,68.9,6.9,122.2,33.64
Banana,65,95,87,31.3,77.6,6.79,115.0,35.3
Banana,119,66,116,25.8,67.6,5.73,95.3,40.15
Banana,65,72,89,26.4,90.8,5.33,112.5,36.8
Banana,112,49,107,28.0,91.2,6.29,123.2,36.53
Banana,87,83,66,27.9,86.5,6.11,100.4,37.99
Banana,113,70,95,24.5,74.4,5.2,109.6,36.35
Banana,125,52,66,25.5,80.8,6.62,98.6,35.21
Banana,103,52,78,23.9,80.5,6.7,109.6,34.53
Banana,110,59,117,27.6,75.7,6.25,84.8,38.11
Banana,67,80,92,29.8,95.4,6.64,120.8,37.25
Banana,85,64,89,28.4,69.0,5.94,85.8,37.08
Banana,102,78,98,24.6,91.2,5.25,122.7,35.53
Banana,139,93,83,23.3,72.9,5.64,116.9,39.45
Banana,82,54,108,27.8,69.6,6.74,91.7,36.17
Banana,93,81,108,32.2,79.8,5.14,91.8,35.94
Banana,113,41,81,21.8,82.2,6.66,104.9,37.4
Banana,115,95,81,29.0,85.0,5.69,109.9,40.44
Banana,135,82,111,26.2,64.8,5.58,112.9,40.69
Banana,121,40,73,28.7,67.6,5.78,116.8,34.26
Banana,119,56,95,29.0,89.1,5.11,112.5,38.69
Banana,88,72,52,31.3,78.4,6.35,89.8,36.07
Banana,64,92,106,26.7,79.5,5.62,90.7,37.83
Banana,84,61,116,31.9,94.2,5.7,106.3,35.21
Banana,105,41,93,30.9,85.6,6.34,85.6,35.16
Banana,82,65,93,28.9,80.2,6.7,118.4,35.11
Banana,116,48,51,30.0,82.0,5.92,120.8,34.1
Banana,125,64,88,28.6,70.0,5.96,105.1,37.52
Banana,97,80,74,25.2,77.2,5.79,97.6,37.52
Banana,62,93,103,24.5,95.0,5.4,104.0,36.66
Banana,133,68,57,22.1,65.7,5.57,98.4,36.61
Banana,88,53,69,28.3,75.2,6.24,108.6,37.3
Banana,84,65,70,22.9,86.4,5.69,99.6,36.38
Banana,77,50,52,28.1,74.7,5.22,88.4,32.24
Banana,93,46,87,26.4,92.0,5.73,111.5,35.98
Banana,73,72,115,28.8,71.9,5.37,123.1,35.1
Banana,116,65,117,26.6,66.8,6.65,105.8,39.15
Banana,91,79,82,31.8,70.2,5.58,86.2,36.51
Banana,60,73,73,23.3,67.2,6.33,94.8,35.02
Banana,82,54,92,32.1,73.8,6.36,104.2,35.84
Banana,108,80,79,25.8,87.6,6.05,113.4,37.78
Banana,98,57,100,27.3,65.8,5.25,96.3,36.97
Banana,113,49,54,29.1,90.8,6.25,114.9,33.33
Banana,86,77,59,26.1,75.9,5.98,113.3,34.82
Banana,136,95,87,31.6,93.6,6.07,110.1,40.48
Banana,97,72,76,31.0,67.0,6.03,91.2,35.1
Banana,101,53,110,22.8,80.6,5.73,113.0,38.83
Banana,69,81,103,32.3,74.5,5.46,114.1,37.85
Banana,118,43,102,24.7,74.2,6.75,105.0,38.02
Banana,143,85,82,29.9,74.7,5.61,122.2,36.88
Banana,129,51,84,22.2,70.6,6.24,103.5,38.49
Banana,70,81,53,25.7,89.0,5.8,119.8,36.32
Banana,82,51,97,21.6,84.8,6.45,124.6,36.73
Banana,77,80,77,22.4,76.9,6.55,91.5,36.52
Banana,101,85,73,22.6,87.1,5.58,120.8,37.17
Banana,121,93,109,22.6,68.2,5.79,92.3,38.96
Banana,63,80,105,25.0,75.6,6.24,100.3,38.38
Banana,129,95,73,28.7,68.9,5.16,91.1,37.05
Banana,120,60,106,24.2,88.4,6.83,121.6,39.05
Banana,111,40,75,27.3,83.3,6.62,103.9,34.82
Banana,82,68,52,25.6,82.0,6.89,121.9,33.72
Banana,88,93,78,27.1,82.9,6.49,86.7,37.48
Banana,134,74,104,24.8,89.3,5.18,108.4,40.25
Banana,120,67,117,30.5,90.9,5.11,122.1,37.9
Banana,121,47,94,21.6,85.6,5.55,84.4,37.37
Banana,91,45,106,21.8,77.2,5.72,119.2,35.25
Banana,110,74,117,22.0,76.7,5.81,106.5,39.04
Banana,132,81,99,23.4,69.4,5.55,91.6,36.68
Banana,93,78,90,31.0,90.5,5.94,119.8,38.16
Banana,122,53,103,25.3,66.5,6.55,112.2,38.55
Banana,142,48,53,30.6,81.5,6.57,88.6,34.3
Banana,106,78,114,29.8,72.6,5.34,114.1,37.45
Banana,87,47,68,28.0,69.5,5.37,94.1,35.11
Banana,125,43,51,23.7,78.3,5.41,123.4,35.23
Banana,73,77,73,28.5,90.8,6.39,107.8,35.11
Banana,79,49,72,25.7,84.4,5.84,104.4,35.74
Banana,135,78,69,29.5,89.6,6.72,96.0,37.52
Banana,141,88,110,26.6,93.9,5.22,93.1,38.58
Banana,106,40,82,28.1,76.5,5.53,121.6,33.95
Banana,100,50,58,32.1,77.5,5.39,119.3,32.85
Banana,122,91,63,23.6,68.7,6.18,97.5,37.68
Banana,99,65,81,27.5,87.7,5.45,113.0,36.67
Banana,65,64,91,23.4,95.7,6.64,123.7,33.5
Banana,120,44,85,31.6,69.7,5.71,90.9,37.43
Banana,92,67,51,27.9,86.6,6.57,122.6,33.35
Banana,120,45,69,22.4,74.0,5.43,122.8,36.68
Banana,81,60,80,21.9,85.3,5.5,111.1,36.04
Banana,136,79,74,24.6,93.1,6.2,113.2,36.68
Banana,113,65,57,31.6,91.5,6.56,107.2,36.96
Banana,132,51,86,27.1,94.2,6.22,99.3,38.17
Banana,127,74,73,29.8,82.5,5.71,115.3,37.66
Banana,107,43,98,23.6,89.9,5.5,104.0,37.15
Banana,117,40,83,27.6,92.0,5.88,86.9,36.88
Banana,102,56,97,24.7,87.0,5.4,115.6,37.02
Banana,82,53,75,28.6,91.8,6.25,85.7,34.25
Banana,71,86,82,31.7,93.9,5.41,84.0,36.48
Banana,116,60,106,28.8,72.5,6.53,110.3,38.84
Banana,65,82,75,29.6,69.7,5.23,96.7,35.27
Banana,94,63,95,21.9,84.7,5.58,107.9,35.04
Banana,86,62,83,24.3,77.6,6.61,95.2,37.21
Banana,87,51,100,21.9,74.2,6.42,119.7,34.28
Banana,94,43,119,24.8,65.9,6.71,112.0,36.87
Banana,129,66,74,31.2,86.8,5.32,92.0,37.04
Banana,88,87,78,24.3,93.1,6.71,110.0,36.19
Banana,121,93,102,23.6,95.7,6.65,90.9,37.88
Banana,109,55,88,22.3,78.0,5.79,110.3,35.96
Banana,102,75,110,22.0,95.4,5.93,115.0,36.03
Banana,63,43,52,23.1,96.0,6.04,124.7,30.59
Banana,92,75,115,22.7,87.6,6.39,104.3,38.49
Banana,62,54,54,22.2,95.0,5.89,114.4,33.69
Banana,117,80,106,31.5,69.5,6.12,85.3,37.0
Banana,119,63,53,24.5,68.2,5.17,86.5,36.23
Banana,117,51,52,25.4,89.1,5.76,93.1,35.29
Banana,98,57,77,21.8,77.8,5.74,124.6,34.03
Banana,69,69,74,22.4,76.9,5.32,107.8,36.08
Banana,138,66,97,22.3,88.9,5.31,106.7,39.67
Banana,70,44,99,23.5,87.2,5.56,119.5,35.64
Banana,111,54,52,22.7,91.4,5.12,124.5,33.12
Banana,118,67,116,25.4,67.9,5.99,113.3,38.51
Banana,66,48,80,25.1,65.0,5.65,111.2,35.37
Banana,122,56,51,27.2,87.0,6.2,85.4,36.27
Banana,70,82,66,24.1,65.2,6.76,112.2,35.42
Banana,115,72,104,30.6,82.9,6.49,88.1,39.22
Banana,124,41,91,29.0,67.7,6.65,119.1,35.77
Banana,119,95,91,28.7,91.0,6.03,111.0,38.74
Banana,135,81,73,28.0,92.9,6.54,110.2,37.13
Banana,76,79,107,23.2,77.6,5.96,111.1,37.95
Banana,119,75,109,30.7,92.6,6.68,107.0,36.6
Banana,65,82,89,29.5,86.4,6.57,103.7,35.57
Banana,121,67,84,27.2,85.2,6.01,103.1,36.5
Banana,60,78,59,32.0,80.1,6.24,117.3,33.44
Banana,118,89,63,29.8,95.8,5.42,103.1,37.42
Banana,116,84,76,30.5,76.4,5.25,90.9,38.58
Banana,137,73,117,29.5,85.7,6.62,100.0,38.8
Banana,134,71,110,31.9,77.5,5.26,88.6,40.17
Banana,106,40,66,21.9,82.2,6.31,111.6,36.59
Banana,92,67,103,21.8,80.9,6.55,93.6,35.89
Banana,108,76,74,25.8,86.5,5.99,111.0,35.78
Banana,120,59,86,21.9,65.2,5.19,118.9,36.21
Banana,106,42,93,23.6,65.5,6.47,113.8,36.65
Banana,89,94,75,26.3,73.4,6.15,117.6,38.28
Banana,125,87,68,26.1,76.6,6.36,99.6,38.86
Banana,123,72,117,26.4,67.0,6.23,88.9,37.08
Banana,135,57,111,23.9,79.8,5.13,95.1,36.82
Banana,139,65,69,30.6,86.3,6.48,124.9,36.25
Banana,87,41,98,28.8,65.3,5.99,91.9,35.86
Banana,76,88,73,26.4,84.6,5.34,111.9,35.64
Banana,87,80,67,27.6,65.1,6.15,92.3,35.12
Banana,101,71,80,25.5,76.7,6.64,124.0,37.57
Banana,87,44,72,24.4,86.4,5.61,125.1,34.59
Banana,71,40,57,22.2,81.5,6.39,116.0,32.22
Banana,105,87,58,24.3,68.6,6.01,120.3,37.88
Banana,81,45,103,21.7,85.9,5.94,85.0,35.15
Banana,103,85,74,31.2,76.8,6.0,107.6,37.37
Banana,86,90,53,24.0,82.9,6.37,115.3,37.56
Banana,120,64,95,23.0,69.4,6.61,103.6,37.2
Banana,96,41,68,28.6,91.4,6.4,85.6,32.51
Banana,131,69,71,30.2,75.4,5.36,97.9,35.73
Banana,104,57,87,30.3,92.9,6.22,120.7,37.34
Banana,131,77,81,24.6,70.1,5.21,109.5,36.17
Banana,79,56,80,22.5,84.4,5.5,96.8,35.86
Banana,78,77,80,24.1,88.7,6.22,111.1,37.67
Banana,103,64,65,29.6,83.3,6.46,102.6,34.86
Banana,120,76,62,27.8,64.4,6.17,96.0,37.45
Banana,105,84,60,23.8,76.8,5.24,123.9,34.68
Banana,142,93,57,30.4,79.7,6.58,114.9,39.43
Banana,94,44,76,31.2,92.0,6.22,105.2,35.0
Banana,73,57,101,30.8,75.5,6.14,89.5,36.07
Banana,87,79,114,28.4,73.6,5.71,96.4,38.93
Banana,134,70,63,31.1,70.4,6.86,94.7,38.14
Banana,110,41,58,24.4,83.4,5.18,100.4,35.12
Banana,93,58,65,29.0,86.7,5.24,93.4,35.58
Banana,76,66,82,28.1,95.7,6.53,110.0,36.36
Banana,118,68,116,22.4,66.0,6.25,113.9,36.81
Banana,140,92,69,25.0,69.7,6.19,106.2,39.15
Banana,81,55,56,23.9,88.9,5.29,107.5,34.73
Banana,123,79,60,25.4,78.7,5.5,122.4,38.42
Banana,63,51,74,28.9,84.8,5.9,117.7,34.29
Banana,97,58,50,30.0,70.1,5.97,115.5,36.19
Banana,113,89,76,22.2,71.0,5.48,120.1,38.98
Banana,65,50,67,24.6,95.8,5.27,116.1,33.07
Banana,78,74,80,29.3,84.5,6.48,105.3,37.68
Banana,73,79,95,26.1,81.5,6.05,87.2,37.99
Banana,117,81,83,22.2,76.4,6.74,94.9,35.74
Banana,101,54,56,25.7,64.8,5.21,114.5,35.25
Banana,73,63,85,23.8,91.2,6.18,97.9,37.05
Banana,129,64,67,30.3,81.8,5.79,104.1,36.53
Banana,71,56,119,29.8,73.1,5.45,88.8,35.0
Banana,133,83,87,30.0,77.4,6.56,99.0,39.9
Banana,140,50,65,28.8,79.3,5.92,100.3,37.93
Banana,88,86,50,30.0,82.7,6.46,124.7,37.27
Banana,80,65,93,25.2,76.8,6.79,96.5,35.19
Banana,64,72,80,25.2,92.3,5.82,104.8,35.93
Mango,99,32,96,34.3,57.1,6.57,76.4,9.22
Mango,82,52,111,26.8,48.9,5.35,86.4,9.67
Mango,113,30,110,30.4,57.0,6.13,89.4,9.27
Mango,95,47,68,25.1,56.5,6.08,99.6,9.52
Mango,66,36,68,35.3,56.1,6.0,78.3,9.02
Mango,68,56,103,28.5,48.5,6.15,96.0,10.0
Mango,93,58,94,25.4,54.2,6.48,91.2,9.87
Mango,115,31,61,30.2,49.3,5.71,80.2,9.08
Mango,83,58,55,35.8,42.5,5.2,109.6,9.13
Mango,64,57,109,27.7,50.6,5.04,94.8,9.12
Mango,94,32,55,33.4,42.3,6.44,92.2,8.95
Mango,79,35,97,29.7,54.5,5.93,95.9,9.51
Mango,83,57,62,33.9,50.0,5.74,82.8,9.76
Mango,94,29,84,32.9,57.8,5.7,97.0,9.55
Mango,81,38,81,32.7,50.4,5.73,97.7,8.94
Mango,81,37,62,36.7,59.9,5.03,98.7,9.04
Mango,104,31,103,27.6,48.8,5.4,85.5,9.85
Mango,83,55,102,36.8,46.9,6.66,88.0,9.82
Mango,116,44,107,28.9,48.9,6.61,105.7,9.66
Mango,51,40,95,36.9,52.1,5.13,107.4,8.43
Mango,109,56,70,27.8,43.9,5.45,91.2,9.42
Mango,119,54,117,27.8,53.9,6.19,104.0,9.61
Mango,101,26,61,36.6,54.0,6.27,93.1,8.87
Mango,70,45,92,35.3,55.3,5.75,104.7,8.92
Mango,99,41,75,31.4,54.5,5.27,90.0,8.89
Mango,112,53,65,28.6,47.8,5.27,110.7,9.33
Mango,82,42,98,37.0,44.6,5.34,95.0,9.38
Mango,108,59,71,28.6,51.6,4.98,109.3,9.4
Mango,116,51,104,35.5,55.2,6.03,97.5,9.72
Mango,99,25,59,37.1,45.9,6.43,99.4,8.87
Mango,56,54,68,28.1,44.2,6.03,104.9,8.56
Mango,92,41,112,25.5,51.6,5.77,83.9,9.87
Mango,56,57,65,26.7,51.8,5.95,95.2,9.4
Mango,91,54,52,29.4,40.1,6.29,101.3,9.54
Mango,93,57,84,30.1,48.7,5.04,113.5,9.61
Mango,77,26,66,28.6,59.3,6.43,77.2,8.24
Mango,118,34,79,25.0,56.1,5.14,105.2,9.37
Mango,69,57,79,36.2,49.9,5.11,83.4,9.52
Mango,58,59,68,28.9,52.6,6.01,100.9,9.21
Mango,103,41,101,26.1,47.6,6.47,113.7,9.62
Mango,53,55,66,28.4,49.8,6.59,91.8,9.1
Mango,51,54,75,31.9,50.8,5.62,83.8,9.51
Mango,119,56,119,30.0,50.4,5.07,80.1,10.37
Mango,107,32,101,25.0,47.7,5.45,84.0,9.43
Mango,118,47,112,30.9,42.5,5.95,76.1,9.31
Mango,58,31,64,32.6,59.5,5.31,77.1,8.57
Mango,74,40,62,28.6,59.8,6.22,97.3,8.85
Mango,117,53,87,35.5,46.0,5.01,98.6,9.54
Mango,88,49,72,37.0,41.9,6.2,91.4,8.81
Mango,69,54,112,32.7,49.0,6.59,106.1,9.34
Mango,55,47,64,27.3,42.0,5.82,76.1,8.88
Mango,55,38,103,31.0,53.7,6.11,99.7,9.03
Mango,55,42,108,33.2,57.0,6.45,90.4,8.68
Mango,98,31,68,32.1,40.7,6.11,106.1,8.91
Mango,119,36,113,31.5,52.7,6.31,94.4,9.86
Mango,107,44,63,25.1,49.0,5.07,83.8,8.72
Mango,117,52,78,32.8,46.1,6.13,89.5,9.63
Mango,86,58,55,27.1,59.5,5.54,103.5,9.2
Mango,114,25,54,25.7,42.0,6.16,103.0,8.29
Mango,111,25,117,31.2,47.2,5.12,103.7,9.76
Mango,117,29,63,27.9,58.5,6.19,76.3,8.59
Mango,72,36,111,33.5,47.7,5.56,88.3,8.91
Mango,68,57,96,33.7,53.8,5.91,103.9,9.41
Mango,54,54,92,33.0,42.4,5.38,81.5,9.11
Mango,80,28,111,28.6,59.4,6.24,82.0,8.57
Mango,78,36,102,36.3,48.2,5.14,78.9,9.32
Mango,78,50,70,25.9,54.1,4.93,100.2,8.64
Mango,99,32,98,26.3,49.1,5.52,107.4,9.14
Mango,119,47,113,27.1,51.0,6.64,100.6,9.49
Mango,85,28,66,28.3,57.8,5.81,82.7,8.91
Mango,68,46,53,37.0,50.2,6.2,113.8,8.91
Mango,50,50,75,32.4,58.1,5.4,103.7,8.9
Mango,54,44,77,28.9,48.9,4.98,82.8,8.83
Mango,62,35,114,36.6,56.7,5.07,90.2,9.34
Mango,74,41,110,31.1,56.7,5.58,109.3,9.18
Mango,88,45,100,34.6,43.3,5.36,92.1,9.25
Mango,59,41,58,28.6,45.3,6.54,95.9,8.83
Mango,89,27,61,35.8,52.3,5.73,100.5,8.48
Mango,72,28,95,33.7,42.9,5.51,87.9,8.87
Mango,102,59,67,28.4,59.2,5.17,108.8,9.15
Mango,54,27,59,35.3,44.4,5.13,76.6,7.76
Mango,79,54,62,28.3,49.3,6.11,94.2,9.49
Mango,117,37,96,32.5,54.8,6.61,109.9,8.92
Mango,96,39,101,31.8,48.0,5.75,111.5,9.58
